ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
172286086,12/5/2017,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,B,52,0,25-44,M,BLACK,1017440,256046,40.86940749,-73.87999831
172286107,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,71,0,25-44,F,WHITE HISPANIC,994845,182533,40.66768953,-73.96180958
172286115,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,14,0,25-44,M,BLACK,986506,214125,40.75440812,-73.99185865
172286116,12/5/2017,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,M,6,0,25-44,M,BLACK,986480,206535,40.73357547,-73.991955
172286134,12/5/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1032084,216954,40.76204389,-73.82732958
172296305,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,46,0,25-44,M,WHITE HISPANIC,1011301,252369,40.85933619,-73.90220956
172296331,12/5/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1657100,M,M,18,0,45-64,M,WHITE,989741,215196,40.75734632,-73.98018137
172296343,12/5/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),LOC00000AM,M,M,33,0,25-44,M,BLACK HISPANIC,1001361,246032,40.84196787,-73.93815974
172282136,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,25-44,F,WHITE HISPANIC,1005041,234533,40.81039849,-73.92489531
172301781,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,14,0,45-64,M,WHITE,986051,214231,40.75469917,-73.99350089
172275662,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1,25-44,M,BLACK,989284,211217,40.74642525,-73.98183391
172275657,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1554200,F,K,84,0,45-64,M,BLACK,987788,191924,40.69347133,-73.98724306
172275653,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1554200,F,K,84,0,45-64,M,BLACK,987788,191924,40.69347133,-73.98724306
172399220,12/5/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401501,M,M,23,2,45-64,M,WHITE HISPANIC,1001747,228590,40.79409373,-73.93681016
172268108,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,78,1,25-44,M,BLACK,991330,187303,40.68078561,-73.97447512
172271110,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,17,1,25-44,M,BLACK,993063,216978,40.76223477,-73.96818808
172271551,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,106,0,25-44,M,BLACK,1033289,189480,40.68662797,-73.82317996
172271896,12/5/2017,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,K,71,0,45-64,M,BLACK,996767,178845,40.65756427,-73.95488819
172274214,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1554200,F,K,84,0,25-44,M,BLACK,987788,191924,40.69347133,-73.98724306
172274220,12/5/2017,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1456002,M,M,10,0,25-44,M,WHITE,984686,209908,40.74283379,-73.99842802
172274221,12/5/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,9,0,65+,M,BLACK,986447,203566,40.7254263,-73.99207505
172274222,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,5,0,25-44,F,BLACK,984170,198582,40.71174668,-74.00029001
172277241,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,K,62,0,25-44,F,BLACK,983503,158624,40.6020707,-74.00269151
172277265,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,S,120,0,25-44,M,WHITE HISPANIC,962822,174282,40.64502275,-74.07721685
172280593,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,112,0,25-44,M,BLACK,1022102,205975,40.7319577,-73.86342447
172282135,12/5/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,B,40,0,45-64,M,WHITE HISPANIC,1005041,234533,40.81039849,-73.92489531
172301773,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,71,0,18-24,M,BLACK,1003023,179933,40.66053954,-73.93233755
172301754,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,42,0,25-44,M,BLACK,1015924,244102,40.83663036,-73.88553605
172296350,12/5/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,25-44,F,WHITE,1036403,195213,40.70234589,-73.81190735
172290983,12/5/2017,594,OBSCENITY 1,116,SEX CRIMES,PL 2631100,F,B,45,0,25-44,M,BLACK,1032047,242037,40.83088999,-73.82728462
172282163,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,25,1,45-64,M,WHITE HISPANIC,1001575,232339,40.80438405,-73.93742167
172282183,12/5/2017,112,MENACING 1ST DEGREE (VICT NOT PEACE OFFICER),126,MISCELLANEOUS PENAL LAW,PL 120141H,F,Q,105,0,25-44,M,BLACK,1055520,198486,40.71119615,-73.74292602
172284151,12/5/2017,739,"FRAUD,UNCLASSIFIED-FELONY",112,THEFT-FRAUD,PL 1907900,F,M,10,0,25-44,M,WHITE HISPANIC,984686,209908,40.74283379,-73.99842802
172284156,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,20,0,25-44,M,WHITE HISPANIC,991040,225092,40.78450737,-73.97548256
172284165,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,110,0,18-24,F,BLACK,1020237,210724,40.7450003,-73.87012832
172284171,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,108,0,25-44,M,BLACK,1000465,211953,40.74843195,-73.9414803
172286133,12/5/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,114,0,25-44,M,WHITE HISPANIC,1005191,213407,40.75241288,-73.92441929
172290986,12/5/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,B,43,0,18-24,M,BLACK,1020183,239283,40.82338729,-73.87017045
172293465,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,25,0,25-44,M,WHITE HISPANIC,1002134,229289,40.79601152,-73.93541062
172291001,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,88,1,25-44,M,BLACK,990849,189579,40.68703309,-73.97620709
172291009,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1,18-24,M,ASIAN / PACIFIC ISLANDER,987636,212439,40.74978011,-73.98778087
172291014,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,19,1,18-24,M,BLACK,996551,223272,40.779506,-73.9555855
172291022,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,105,0,18-24,M,BLACK,1057767,203993,40.72629309,-73.73476085
172291032,12/5/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,Q,102,0,25-44,M,WHITE HISPANIC,1021447,190203,40.68867012,-73.86587497
172293431,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,45,0,45-64,M,BLACK,1032140,242004,40.83079891,-73.8269488
172293443,12/5/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2213500,M,K,71,0,45-64,M,BLACK,998810,179327,40.65888413,-73.94752385
172306488,12/5/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,111,0,18-24,M,BLACK,1055235,218002,40.76476481,-73.7437481
172310266,12/5/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,42,0,<18,M,BLACK,1014062,242179,40.83135876,-73.89227359
172310040,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,71,0,18-24,M,BLACK,997585,179487,40.65932523,-73.95193872
172304033,12/5/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,M,19,0,25-44,F,WHITE,994747,216345,40.76049551,-73.96211013
172275665,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,6,0,25-44,M,ASIAN / PACIFIC ISLANDER,982746,206647,40.73388303,-74.00542831
172310762,12/5/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,M,33,0,25-44,M,WHITE HISPANIC,1000544,243173,40.83412229,-73.94111945
172310285,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1,<18,M,BLACK HISPANIC,986848,212883,40.75099905,-73.99062471
172310279,12/5/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,73,0,25-44,M,BLACK,1010258,185171,40.67489838,-73.90624011
172274210,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,50,0,25-44,M,BLACK,1010984,261034,40.88311992,-73.90332097
172310197,12/5/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205003,M,S,120,0,18-24,M,BLACK,962758,172338,40.63968673,-74.07744128
172310171,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,0,25-44,M,BLACK,1004743,235014,40.8117194,-73.92597035
172310053,12/5/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,K,79,2,25-44,M,BLACK,1001139,192775,40.69579172,-73.93909591
172310049,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,62,0,45-64,M,ASIAN / PACIFIC ISLANDER,988709,160646,40.60761959,-73.98394252
172310043,12/5/2017,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155003,M,K,83,0,25-44,M,BLACK,1007142,192857,40.6960033,-73.91744747
172306479,12/5/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403002,M,Q,105,0,25-44,F,BLACK,1057767,203993,40.72629309,-73.73476085
172306475,12/5/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,M,30,0,<18,M,BLACK HISPANIC,999751,241188,40.82867546,-73.94398972
172304052,12/5/2017,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,S,120,0,18-24,M,BLACK,960193,163331,40.61495782,-74.08665136
172304031,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,1,0,18-24,F,BLACK,981309,197980,40.71009385,-74.01060963
172286127,12/5/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,M,25,0,<18,F,BLACK,1002065,231446,40.80193203,-73.93565411
172304017,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,88,0,25-44,M,BLACK,995138,191548,40.6924333,-73.96073884
172301803,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,S,121,0,18-24,M,BLACK,938676,153149,40.58692579,-74.16408372
172301796,12/5/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1703000,F,Q,103,0,25-44,M,BLACK,1040301,193639,40.69800181,-73.79786204
172301795,12/5/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,M,14,1,45-64,M,BLACK,986061,213320,40.7521987,-73.99346504
172301750,12/5/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,B,43,0,18-24,M,BLACK,1026201,238332,40.82075054,-73.84843255
172296340,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,9,2,25-44,M,BLACK,990200,202463,40.7223971,-73.97853584
172296327,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,61,0,25-44,M,WHITE,995507,155895,40.59457303,-73.9594677
172296312,12/5/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,84,0,18-24,F,BLACK HISPANIC,987309,190698,40.69010642,-73.98897094
172293467,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,6,1,25-44,M,BLACK,985126,207917,40.73736896,-73.99684042
172291006,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,28,0,18-24,M,BLACK HISPANIC,999800,233322,40.80708541,-73.94383088
172288396,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,28,0,18-24,M,BLACK HISPANIC,999800,233322,40.80708541,-73.94383088
172288392,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,19,1,25-44,M,WHITE HISPANIC,996551,223272,40.779506,-73.9555855
172288388,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,7,2,18-24,F,WHITE HISPANIC,989578,198999,40.71288965,-73.98078255
172275676,12/5/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,S,120,0,18-24,M,BLACK,962822,174282,40.64502275,-74.07721685
172273048,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,71,0,25-44,M,BLACK,998634,181649,40.6652578,-73.94815324
172271549,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,25-44,F,WHITE HISPANIC,1022633,215398,40.75781916,-73.86145476
172271112,12/5/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 1200800,F,M,14,0,18-24,M,WHITE HISPANIC,988125,215196,40.75734718,-73.98601441
172306487,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211002,M,Q,114,2,25-44,M,BLACK,999113,214335,40.75497231,-73.9463545
172308235,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,71,0,25-44,F,BLACK,999005,181250,40.66416202,-73.94681682
172310178,12/5/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,K,79,0,25-44,F,BLACK,1001500,193105,40.69669679,-73.93779321
172271900,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,32,1,18-24,M,BLACK,1000622,235883,40.81411316,-73.94085536
172271550,12/5/2017,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),PL 1650501,M,Q,104,0,18-24,M,WHITE,1010704,202553,40.72260658,-73.90456397
172271542,12/5/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,70,0,25-44,M,BLACK,994743,176014,40.64979642,-73.96218741
172271108,12/5/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,66,0,18-24,M,WHITE HISPANIC,986486,166928,40.62486322,-73.99194649
172271107,12/5/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,K,78,1,25-44,M,BLACK,987378,183500,40.67034951,-73.98872547
172271106,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,73,0,18-24,M,BLACK,1007290,183972,40.67161562,-73.91694412
172271105,12/5/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,84,0,25-44,M,ASIAN / PACIFIC ISLANDER,989130,192790,40.69584766,-73.98240305
172265434,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,48,0,18-24,M,WHITE HISPANIC,1016749,251204,40.85612025,-73.8825202
172291002,12/5/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1201001,F,K,67,0,25-44,M,BLACK,997897,175677,40.64886713,-73.9508219
172288403,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,105,0,18-24,M,BLACK,1057767,203993,40.72629309,-73.73476085
172288380,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,68,0,45-64,M,WHITE,977091,165610,40.62124297,-74.02578957
172286125,12/5/2017,739,IDENTITY THFT-2,112,THEFT-FRAUD,PL 1907903,F,M,5,0,25-44,M,BLACK,983903,200257,40.71634415,-74.00125319
172286124,12/5/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),LOC00000UM,M,M,18,0,45-64,M,BLACK,989581,217817,40.7645404,-73.98075682
172286123,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,26,0,18-24,M,BLACK,996894,236589,40.81605706,-73.95432194
172286120,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,F,WHITE HISPANIC,987220,212676,40.75043077,-73.98928218
172286087,12/5/2017,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,B,52,0,25-44,M,BLACK,1017440,256046,40.86940749,-73.87999831
172286083,12/5/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,B,52,0,25-44,M,BLACK,1017440,256046,40.86940749,-73.87999831
172284175,12/5/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,S,122,0,25-44,M,BLACK,954827,148519,40.57428569,-74.1059144
172282174,12/5/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,26,0,25-44,F,BLACK,996343,236150,40.81485289,-73.95631335
172280559,12/5/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,B,48,0,25-44,M,BLACK HISPANIC,1016897,247970,40.84724333,-73.88200094
172277252,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,M,5,0,25-44,F,WHITE,983907,199959,40.71552621,-74.00123875
172277231,12/5/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,62,0,25-44,M,WHITE,983503,158624,40.6020707,-74.00269151
172268104,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,0,25-44,M,WHITE HISPANIC,1005028,234516,40.81035186,-73.92494233
172271103,12/5/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,63,0,18-24,F,WHITE,1003464,162072,40.61151396,-73.9307989
172286138,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0,18-24,M,BLACK,962020,165682,40.6214156,-74.0800785
172284173,12/5/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,Q,109,0,<18,M,BLACK,1032084,216954,40.76204389,-73.82732958
172310050,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,25-44,M,ASIAN / PACIFIC ISLANDER,988838,191028,40.69101153,-73.98345727
172296348,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,102,0,18-24,M,WHITE HISPANIC,1026674,193914,40.69883244,-73.8470039
172282132,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,48,0,45-64,F,BLACK HISPANIC,1017035,245577,40.84067474,-73.88151384
172284125,12/5/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,40,0,25-44,M,WHITE HISPANIC,1007984,237575,40.81874052,-73.91425316
172284130,12/5/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,42,0,45-64,F,BLACK,1010207,241776,40.83026481,-73.90620547
172286090,12/5/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,B,52,0,25-44,M,BLACK,1017440,256046,40.86940749,-73.87999831
172286126,12/5/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,17,0,18-24,F,BLACK,992782,213958,40.75394592,-73.96920627
172288395,12/5/2017,637,"HARASSMENT,SUBD 1,CIVILIAN",578,HARRASSMENT 2,PL 2402601,V,M,23,0,65+,M,WHITE HISPANIC,997336,226796,40.78917731,-73.95274419
172290982,12/5/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,B,44,0,18-24,M,BLACK,1003908,243013,40.83367629,-73.92896336
172291023,12/5/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,108,0,25-44,M,BLACK,996644,209958,40.74296235,-73.95527425
172293444,12/5/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,K,71,0,25-44,M,BLACK,1004161,181456,40.66471735,-73.92823134
172293452,12/5/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,67,0,25-44,M,BLACK,1003730,174756,40.64632828,-73.92980425
172293481,12/5/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,45-64,M,WHITE HISPANIC,1037490,191921,40.69330366,-73.80801303
172296297,12/5/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,B,48,0,45-64,M,WHITE HISPANIC,1012280,247935,40.84716313,-73.89868892
172296338,12/5/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1,18-24,F,WHITE,987078,215157,40.75724053,-73.98979364
172296349,12/5/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,Q,108,0,18-24,M,WHITE HISPANIC,998871,211972,40.74848688,-73.94723312
172284167,12/5/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,105,0,25-44,M,BLACK,1057767,203993,40.72629309,-73.73476085
172301760,12/5/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,K,90,2,18-24,F,WHITE HISPANIC,997843,196573,40.70622201,-73.95097436
172301776,12/5/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1701501,F,K,73,0,25-44,M,BLACK,1008384,179581,40.65956039,-73.91301606
172304013,12/5/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,67,0,18-24,F,BLACK,997897,175677,40.64886713,-73.9508219
172304019,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,1,0,25-44,M,WHITE HISPANIC,981646,197594,40.70903447,-74.00939392
172304026,12/5/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,9,0,18-24,M,BLACK HISPANIC,990905,204077,40.72682664,-73.97599084
172304053,12/5/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,S,121,0,18-24,M,BLACK HISPANIC,942825,166367,40.62322682,-74.14922697
